NAME	original_cell_subset	CellType	Patient_ID	filename	dataset	nUMIs	Sample_ID	Gender	Age	barcodes	Count
TYPE	group	group	group	group	group	numeric	group	group	group	group	numeric
HP1502401_G16	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	691967	HP1502401	NA	NA	HP1502401_G16	1
HP1502401_G17	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	552560	HP1502401	NA	NA	HP1502401_G17	1
HP1502401_G18	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	393229	HP1502401	NA	NA	HP1502401_G18	1
HP1502401_G19	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	994917	HP1502401	NA	NA	HP1502401_G19	1
HP1502401_G2	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1875702	HP1502401	NA	NA	HP1502401_G2	1
HP1502401_G20	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	288484	HP1502401	NA	NA	HP1502401_G20	1
HP1502401_G21	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	625444	HP1502401	NA	NA	HP1502401_G21	1
HP1502401_G22	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1024032	HP1502401	NA	NA	HP1502401_G22	1
HP1502401_G3	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	391604	HP1502401	NA	NA	HP1502401_G3	1
HP1502401_G7	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1618334	HP1502401	NA	NA	HP1502401_G7	1
HP1502401_G8	Delta	Endocrine (Delta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	585763	HP1502401	NA	NA	HP1502401_G8	1
HP1502401_G9	Acinar	Acinar	1	pancreas	Pancreas_Healthy_Sandberg_2016	845714	HP1502401	NA	NA	HP1502401_G9	1
HP1502401_H10	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	201732	HP1502401	NA	NA	HP1502401_H10	1
HP1502401_H11	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1695998	HP1502401	NA	NA	HP1502401_H11	1
HP1502401_H12	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1636595	HP1502401	NA	NA	HP1502401_H12	1
HP1502401_H13	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1271192	HP1502401	NA	NA	HP1502401_H13	1
HP1502401_H14	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	411858	HP1502401	NA	NA	HP1502401_H14	1
HP1502401_H15	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1050249	HP1502401	NA	NA	HP1502401_H15	1
HP1502401_H16	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	270002	HP1502401	NA	NA	HP1502401_H16	1
HP1502401_H17	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	11255	HP1502401	NA	NA	HP1502401_H17	1
HP1502401_H18	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1209858	HP1502401	NA	NA	HP1502401_H18	1
HP1502401_H19	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	941519	HP1502401	NA	NA	HP1502401_H19	1
HP1502401_H2	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	920321	HP1502401	NA	NA	HP1502401_H2	1
HP1502401_H20	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	947906	HP1502401	NA	NA	HP1502401_H20	1
HP1502401_H22	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	757444	HP1502401	NA	NA	HP1502401_H22	1
HP1502401_H23	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	767985	HP1502401	NA	NA	HP1502401_H23	1
HP1502401_H24	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	421063	HP1502401	NA	NA	HP1502401_H24	1
HP1502401_H3	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	813301	HP1502401	NA	NA	HP1502401_H3	1
HP1502401_H4	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	791076	HP1502401	NA	NA	HP1502401_H4	1
HP1502401_H5	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	435806	HP1502401	NA	NA	HP1502401_H5	1
HP1502401_H7	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	672612	HP1502401	NA	NA	HP1502401_H7	1
HP1502401_H9	Delta	Endocrine (Delta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1269	HP1502401	NA	NA	HP1502401_H9	1
HP1502401_I1	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1234462	HP1502401	NA	NA	HP1502401_I1	1
HP1502401_I10	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	743855	HP1502401	NA	NA	HP1502401_I10	1
HP1502401_I11	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	37230	HP1502401	NA	NA	HP1502401_I11	1
HP1502401_I12	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	864232	HP1502401	NA	NA	HP1502401_I12	1
HP1502401_I14	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	956555	HP1502401	NA	NA	HP1502401_I14	1
HP1502401_I15	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	743219	HP1502401	NA	NA	HP1502401_I15	1
HP1502401_I17	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1066549	HP1502401	NA	NA	HP1502401_I17	1
HP1502401_I18	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	446891	HP1502401	NA	NA	HP1502401_I18	1
HP1502401_I2	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	596643	HP1502401	NA	NA	HP1502401_I2	1
HP1502401_I20	Pancreatic Stellate	Stromal (Fibroblast)	1	pancreas	Pancreas_Healthy_Sandberg_2016	935195	HP1502401	NA	NA	HP1502401_I20	1
HP1502401_I22	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	351896	HP1502401	NA	NA	HP1502401_I22	1
HP1502401_I23	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1046590	HP1502401	NA	NA	HP1502401_I23	1
HP1502401_I3	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	22675	HP1502401	NA	NA	HP1502401_I3	1
HP1502401_I4	Acinar	Acinar	1	pancreas	Pancreas_Healthy_Sandberg_2016	114831	HP1502401	NA	NA	HP1502401_I4	1
HP1502401_I6	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	9558	HP1502401	NA	NA	HP1502401_I6	1
HP1502401_I7	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	649466	HP1502401	NA	NA	HP1502401_I7	1
HP1502401_I9	Delta	Endocrine (Delta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	984323	HP1502401	NA	NA	HP1502401_I9	1
HP1502401_J1	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	646571	HP1502401	NA	NA	HP1502401_J1	1
HP1502401_J11	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	950335	HP1502401	NA	NA	HP1502401_J11	1
HP1502401_J12	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	490253	HP1502401	NA	NA	HP1502401_J12	1
HP1502401_J13	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	546118	HP1502401	NA	NA	HP1502401_J13	1
HP1502401_J14	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	508257	HP1502401	NA	NA	HP1502401_J14	1
HP1502401_J15	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	535286	HP1502401	NA	NA	HP1502401_J15	1
HP1502401_J17	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1793299	HP1502401	NA	NA	HP1502401_J17	1
HP1502401_J19	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	933009	HP1502401	NA	NA	HP1502401_J19	1
HP1502401_J2	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1209720	HP1502401	NA	NA	HP1502401_J2	1
HP1502401_J20	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	981468	HP1502401	NA	NA	HP1502401_J20	1
HP1502401_J21	Delta	Endocrine (Delta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	48335	HP1502401	NA	NA	HP1502401_J21	1
HP1502401_J22	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	213484	HP1502401	NA	NA	HP1502401_J22	1
HP1502401_J23	Acinar	Acinar	1	pancreas	Pancreas_Healthy_Sandberg_2016	557911	HP1502401	NA	NA	HP1502401_J23	1
HP1502401_J24	Ductal	Epithelial (Ductal)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1632411	HP1502401	NA	NA	HP1502401_J24	1
HP1502401_J3	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1081375	HP1502401	NA	NA	HP1502401_J3	1
HP1502401_J4	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1068685	HP1502401	NA	NA	HP1502401_J4	1
HP1502401_J5	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1517810	HP1502401	NA	NA	HP1502401_J5	1
HP1502401_J7	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1513372	HP1502401	NA	NA	HP1502401_J7	1
HP1502401_J8	Ductal	Epithelial (Ductal)	1	pancreas	Pancreas_Healthy_Sandberg_2016	380998	HP1502401	NA	NA	HP1502401_J8	1
HP1502401_J9	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1114223	HP1502401	NA	NA	HP1502401_J9	1
HP1502401_K1	Delta	Endocrine (Delta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	605058	HP1502401	NA	NA	HP1502401_K1	1
HP1502401_K10	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1041726	HP1502401	NA	NA	HP1502401_K10	1
HP1502401_K11	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	959948	HP1502401	NA	NA	HP1502401_K11	1
HP1502401_K12	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	660402	HP1502401	NA	NA	HP1502401_K12	1
HP1502401_K15	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1283080	HP1502401	NA	NA	HP1502401_K15	1
HP1502401_K16	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	580317	HP1502401	NA	NA	HP1502401_K16	1
HP1502401_K18	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1310783	HP1502401	NA	NA	HP1502401_K18	1
HP1502401_K19	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	536922	HP1502401	NA	NA	HP1502401_K19	1
HP1502401_K2	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1290837	HP1502401	NA	NA	HP1502401_K2	1
HP1502401_K20	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	358596	HP1502401	NA	NA	HP1502401_K20	1
HP1502401_K21	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	378933	HP1502401	NA	NA	HP1502401_K21	1
HP1502401_K22	Delta	Endocrine (Delta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1148925	HP1502401	NA	NA	HP1502401_K22	1
HP1502401_K23	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	585571	HP1502401	NA	NA	HP1502401_K23	1
HP1502401_K24	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	211780	HP1502401	NA	NA	HP1502401_K24	1
HP1502401_K4	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1263773	HP1502401	NA	NA	HP1502401_K4	1
HP1502401_K5	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1492097	HP1502401	NA	NA	HP1502401_K5	1
HP1502401_K6	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	947157	HP1502401	NA	NA	HP1502401_K6	1
HP1502401_K7	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1170621	HP1502401	NA	NA	HP1502401_K7	1
HP1502401_L1	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	636990	HP1502401	NA	NA	HP1502401_L1	1
HP1502401_L10	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1077914	HP1502401	NA	NA	HP1502401_L10	1
HP1502401_L11	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	996234	HP1502401	NA	NA	HP1502401_L11	1
HP1502401_L12	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	838432	HP1502401	NA	NA	HP1502401_L12	1
HP1502401_L13	Ductal	Epithelial (Ductal)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1167084	HP1502401	NA	NA	HP1502401_L13	1
HP1502401_L14	Ductal	Epithelial (Ductal)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1445363	HP1502401	NA	NA	HP1502401_L14	1
HP1502401_L15	Pancreatic Stellate	Stromal (Fibroblast)	1	pancreas	Pancreas_Healthy_Sandberg_2016	680420	HP1502401	NA	NA	HP1502401_L15	1
HP1502401_L16	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	375661	HP1502401	NA	NA	HP1502401_L16	1
HP1502401_L17	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1123540	HP1502401	NA	NA	HP1502401_L17	1
HP1502401_L18	Acinar	Acinar	1	pancreas	Pancreas_Healthy_Sandberg_2016	974654	HP1502401	NA	NA	HP1502401_L18	1
HP1502401_L22	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	737229	HP1502401	NA	NA	HP1502401_L22	1
HP1502401_L24	Delta	Endocrine (Delta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	53938	HP1502401	NA	NA	HP1502401_L24	1
HP1502401_L3	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	326904	HP1502401	NA	NA	HP1502401_L3	1
HP1502401_L4	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	910191	HP1502401	NA	NA	HP1502401_L4	1
HP1502401_L7	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	389502	HP1502401	NA	NA	HP1502401_L7	1
HP1502401_L8	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	23562	HP1502401	NA	NA	HP1502401_L8	1
HP1502401_M10	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	602463	HP1502401	NA	NA	HP1502401_M10	1
HP1502401_M11	Acinar	Acinar	1	pancreas	Pancreas_Healthy_Sandberg_2016	1439401	HP1502401	NA	NA	HP1502401_M11	1
HP1502401_M12	Acinar	Acinar	1	pancreas	Pancreas_Healthy_Sandberg_2016	1667225	HP1502401	NA	NA	HP1502401_M12	1
HP1502401_M14	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1105291	HP1502401	NA	NA	HP1502401_M14	1
HP1502401_M15	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1462993	HP1502401	NA	NA	HP1502401_M15	1
HP1502401_M16	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	190209	HP1502401	NA	NA	HP1502401_M16	1
HP1502401_M17	Acinar	Acinar	1	pancreas	Pancreas_Healthy_Sandberg_2016	28629	HP1502401	NA	NA	HP1502401_M17	1
HP1502401_M19	Acinar	Acinar	1	pancreas	Pancreas_Healthy_Sandberg_2016	1446980	HP1502401	NA	NA	HP1502401_M19	1
HP1502401_M20	Delta	Endocrine (Delta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1303734	HP1502401	NA	NA	HP1502401_M20	1
HP1502401_M22	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	278724	HP1502401	NA	NA	HP1502401_M22	1
HP1502401_M23	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	644193	HP1502401	NA	NA	HP1502401_M23	1
HP1502401_M24	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	318618	HP1502401	NA	NA	HP1502401_M24	1
HP1502401_M3	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	818888	HP1502401	NA	NA	HP1502401_M3	1
HP1502401_M4	Delta	Endocrine (Delta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	562790	HP1502401	NA	NA	HP1502401_M4	1
HP1502401_M5	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1102923	HP1502401	NA	NA	HP1502401_M5	1
HP1502401_M7	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1339505	HP1502401	NA	NA	HP1502401_M7	1
HP1502401_M8	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	651497	HP1502401	NA	NA	HP1502401_M8	1
HP1502401_N1	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	756269	HP1502401	NA	NA	HP1502401_N1	1
HP1502401_N10	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	650217	HP1502401	NA	NA	HP1502401_N10	1
HP1502401_N12	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	703247	HP1502401	NA	NA	HP1502401_N12	1
HP1502401_N13	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	735947	HP1502401	NA	NA	HP1502401_N13	1
HP1502401_N14	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	892	HP1502401	NA	NA	HP1502401_N14	1
HP1502401_N16	Delta	Endocrine (Delta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	381309	HP1502401	NA	NA	HP1502401_N16	1
HP1502401_N17	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	676400	HP1502401	NA	NA	HP1502401_N17	1
HP1502401_N18	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1741375	HP1502401	NA	NA	HP1502401_N18	1
HP1502401_N19	Acinar	Acinar	1	pancreas	Pancreas_Healthy_Sandberg_2016	700781	HP1502401	NA	NA	HP1502401_N19	1
HP1502401_N21	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	452555	HP1502401	NA	NA	HP1502401_N21	1
HP1502401_N22	Ductal	Epithelial (Ductal)	1	pancreas	Pancreas_Healthy_Sandberg_2016	781423	HP1502401	NA	NA	HP1502401_N22	1
HP1502401_N23	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	783636	HP1502401	NA	NA	HP1502401_N23	1
HP1502401_N24	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	887569	HP1502401	NA	NA	HP1502401_N24	1
HP1502401_N3	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1015671	HP1502401	NA	NA	HP1502401_N3	1
HP1502401_N6	Mast	Immune (Myeloid)	1	pancreas	Pancreas_Healthy_Sandberg_2016	55946	HP1502401	NA	NA	HP1502401_N6	1
HP1502401_N7	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1021934	HP1502401	NA	NA	HP1502401_N7	1
HP1502401_N8	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	784354	HP1502401	NA	NA	HP1502401_N8	1
HP1502401_N9	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1149414	HP1502401	NA	NA	HP1502401_N9	1
HP1502401_O10	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	124001	HP1502401	NA	NA	HP1502401_O10	1
HP1502401_O12	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	507277	HP1502401	NA	NA	HP1502401_O12	1
HP1502401_O15	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	889924	HP1502401	NA	NA	HP1502401_O15	1
HP1502401_O16	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	792783	HP1502401	NA	NA	HP1502401_O16	1
HP1502401_O17	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1028301	HP1502401	NA	NA	HP1502401_O17	1
HP1502401_O18	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	829280	HP1502401	NA	NA	HP1502401_O18	1
HP1502401_O19	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	58774	HP1502401	NA	NA	HP1502401_O19	1
HP1502401_O2	Gamma	Endocrine (Gamma)	1	pancreas	Pancreas_Healthy_Sandberg_2016	53418	HP1502401	NA	NA	HP1502401_O2	1
HP1502401_O20	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	799152	HP1502401	NA	NA	HP1502401_O20	1
HP1502401_O21	Ductal	Epithelial (Ductal)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1219406	HP1502401	NA	NA	HP1502401_O21	1
HP1502401_O22	Delta	Endocrine (Delta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	280195	HP1502401	NA	NA	HP1502401_O22	1
HP1502401_O23	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	391136	HP1502401	NA	NA	HP1502401_O23	1
HP1502401_O24	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	623127	HP1502401	NA	NA	HP1502401_O24	1
HP1502401_O4	Mast	Immune (Myeloid)	1	pancreas	Pancreas_Healthy_Sandberg_2016	303596	HP1502401	NA	NA	HP1502401_O4	1
HP1502401_O6	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	800441	HP1502401	NA	NA	HP1502401_O6	1
HP1502401_O7	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	846715	HP1502401	NA	NA	HP1502401_O7	1
HP1502401_O8	Beta	Endocrine (Beta)	1	pancreas	Pancreas_Healthy_Sandberg_2016	519510	HP1502401	NA	NA	HP1502401_O8	1
HP1502401_O9	Alpha	Endocrine (Alpha)	1	pancreas	Pancreas_Healthy_Sandberg_2016	1778721	HP1502401	NA	NA	HP1502401_O9	1
HP1504101T2D_A1	Gamma	Endocrine (Gamma)	2	pancreas	Pancreas_Healthy_Sandberg_2016	228023	HP1504101T2D	NA	NA	HP1504101T2D_A1	1
HP1504101T2D_A10	Gamma	Endocrine (Gamma)	2	pancreas	Pancreas_Healthy_Sandberg_2016	488144	HP1504101T2D	NA	NA	HP1504101T2D_A10	1
HP1504101T2D_A11	Gamma	Endocrine (Gamma)	2	pancreas	Pancreas_Healthy_Sandberg_2016	311100	HP1504101T2D	NA	NA	HP1504101T2D_A11	1
HP1504101T2D_A12	Delta	Endocrine (Delta)	2	pancreas	Pancreas_Healthy_Sandberg_2016	1077745	HP1504101T2D	NA	NA	HP1504101T2D_A12	1
HP1504101T2D_A13	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	143413	HP1504101T2D	NA	NA	HP1504101T2D_A13	1
HP1504101T2D_A14	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	1078641	HP1504101T2D	NA	NA	HP1504101T2D_A14	1
HP1504101T2D_A15	Ductal	Epithelial (Ductal)	2	pancreas	Pancreas_Healthy_Sandberg_2016	463258	HP1504101T2D	NA	NA	HP1504101T2D_A15	1
HP1504101T2D_A16	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	1119898	HP1504101T2D	NA	NA	HP1504101T2D_A16	1
HP1504101T2D_A19	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	22591	HP1504101T2D	NA	NA	HP1504101T2D_A19	1
HP1504101T2D_A2	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	1499308	HP1504101T2D	NA	NA	HP1504101T2D_A2	1
HP1504101T2D_A20	Gamma	Endocrine (Gamma)	2	pancreas	Pancreas_Healthy_Sandberg_2016	416888	HP1504101T2D	NA	NA	HP1504101T2D_A20	1
HP1504101T2D_A21	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	855296	HP1504101T2D	NA	NA	HP1504101T2D_A21	1
HP1504101T2D_A24	Delta	Endocrine (Delta)	2	pancreas	Pancreas_Healthy_Sandberg_2016	67017	HP1504101T2D	NA	NA	HP1504101T2D_A24	1
HP1504101T2D_A5	Acinar	Acinar	2	pancreas	Pancreas_Healthy_Sandberg_2016	45779	HP1504101T2D	NA	NA	HP1504101T2D_A5	1
HP1504101T2D_A6	Acinar	Acinar	2	pancreas	Pancreas_Healthy_Sandberg_2016	535090	HP1504101T2D	NA	NA	HP1504101T2D_A6	1
HP1504101T2D_A7	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	812035	HP1504101T2D	NA	NA	HP1504101T2D_A7	1
HP1504101T2D_A8	Delta	Endocrine (Delta)	2	pancreas	Pancreas_Healthy_Sandberg_2016	506546	HP1504101T2D	NA	NA	HP1504101T2D_A8	1
HP1504101T2D_B10	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	965247	HP1504101T2D	NA	NA	HP1504101T2D_B10	1
HP1504101T2D_B11	Delta	Endocrine (Delta)	2	pancreas	Pancreas_Healthy_Sandberg_2016	530933	HP1504101T2D	NA	NA	HP1504101T2D_B11	1
